run_id,reverse_research_priority,driver_id,driver_label,driver_scope,global_theme,global_theme_strength_v2,global_latest_price_date,global_peer_evidence,taiwan_code,ticker,name,industry,economic_role,linkage_tier,linkage_confidence,structural_linkage_score,reaction_state,taiwan_anomaly_score,taiwan_candidate_percentile,taiwan_early_percentile,taiwan_rs20_percentile,taiwan_acceleration_percentile,taiwan_price_reaction_percentile,global_peer_vs_taiwan_gap,transmission_gap_proxy,pricing_state,local_catalyst_status,local_catalyst_check_required,activation_state,price_cannot_activate_driver,decision_eligible,why_not_decision_eligible
20260912T164858+0800-8dfc4d15,0.9959328927300457,UNMAPPED_OPPORTUNITY,Unmapped opportunity — research WHY,No pre-existing causal edge; determine the economic driver before any thesis is allowed.,UNMAPPED,,,,6426,6426.TW,統新,通信網路業,UNKNOWN,UNMAPPED,0.0,0.0,PERSISTENT,0.9959328927300457,0.9928825622775801,0.9959328927300457,0.9868020304568528,0.9187817258883249,0.9868020304568528,,,UNMAPPED_WHY,UNRESOLVED_RESEARCH_REQUIRED,True,RESEARCH_WHY_REQUIRED,True,False,Strong Taiwan anomaly has no pre-existing causal edge. Research WHY first; price cannot create a driver.
20260912T164858+0800-8dfc4d15,0.9954245043213015,UNMAPPED_OPPORTUNITY,Unmapped opportunity — research WHY,No pre-existing causal edge; determine the economic driver before any thesis is allowed.,UNMAPPED,,,,3176,3176.TWO,基亞,生技醫療業,UNKNOWN,UNMAPPED,0.0,0.0,PERSISTENT,0.9954245043213015,0.9954245043213015,0.9949161159125572,0.8855329949238578,0.9076142131979695,0.8855329949238578,,,UNMAPPED_WHY,UNRESOLVED_RESEARCH_REQUIRED,True,RESEARCH_WHY_REQUIRED,True,False,Strong Taiwan anomaly has no pre-existing causal edge. Research WHY first; price cannot create a driver.
20260912T164858+0800-8dfc4d15,0.9954245043213015,UNMAPPED_OPPORTUNITY,Unmapped opportunity — research WHY,No pre-existing causal edge; determine the economic driver before any thesis is allowed.,UNMAPPED,,,,5340,5340.TWO,建榮,電子零組件業,UNKNOWN,UNMAPPED,0.0,0.0,CONFIRMING,0.9954245043213015,0.9913573970513472,0.9954245043213015,0.917258883248731,0.9690355329949238,0.9350253807106599,,,UNMAPPED_WHY,UNRESOLVED_RESEARCH_REQUIRED,True,RESEARCH_WHY_REQUIRED,True,False,Strong Taiwan anomaly has no pre-existing causal edge. Research WHY first; price cannot create a driver.
20260912T164858+0800-8dfc4d15,0.9944077275038129,UNMAPPED_OPPORTUNITY,Unmapped opportunity — research WHY,No pre-existing causal edge; determine the economic driver before any thesis is allowed.,UNMAPPED,,,,3623,3623.TWO,富晶通,光電業,UNKNOWN,UNMAPPED,0.0,0.0,PERSISTENT,0.9944077275038129,0.9944077275038129,0.9903406202338587,0.9741116751269036,0.9786802030456853,0.9852791878172589,,,UNMAPPED_WHY,UNRESOLVED_RESEARCH_REQUIRED,True,RESEARCH_WHY_REQUIRED,True,False,Strong Taiwan anomaly has no pre-existing causal edge. Research WHY first; price cannot create a driver.
20260912T164858+0800-8dfc4d15,0.9944077275038129,UNMAPPED_OPPORTUNITY,Unmapped opportunity — research WHY,No pre-existing causal edge; determine the economic driver before any thesis is allowed.,UNMAPPED,,,,6505,6505.TW,台塑化,油電燃氣業,UNKNOWN,UNMAPPED,0.0,0.0,PERSISTENT,0.9944077275038129,0.9903406202338587,0.9944077275038129,0.9543147208121827,0.9192893401015229,0.965989847715736,,,UNMAPPED_WHY,UNRESOLVED_RESEARCH_REQUIRED,True,RESEARCH_WHY_REQUIRED,True,False,Strong Taiwan anomaly has no pre-existing causal edge. Research WHY first; price cannot create a driver.
20260912T164858+0800-8dfc4d15,0.9938993390950687,UNMAPPED_OPPORTUNITY,Unmapped opportunity — research WHY,No pre-existing causal edge; determine the economic driver before any thesis is allowed.,UNMAPPED,,,,3354,3354.TWO,律勝,電子零組件業,UNKNOWN,UNMAPPED,0.0,0.0,EXTENDED,0.9938993390950687,0.9938993390950687,0.9933909506863243,0.9903553299492386,0.9939086294416244,0.9944162436548223,,,UNMAPPED_WHY,UNRESOLVED_RESEARCH_REQUIRED,True,RESEARCH_WHY_REQUIRED,True,False,Strong Taiwan anomaly has no pre-existing causal edge. Research WHY first; price cannot create a driver.
20260912T164858+0800-8dfc4d15,0.9933909506863243,UNMAPPED_OPPORTUNITY,Unmapped opportunity — research WHY,No pre-existing causal edge; determine the economic driver before any thesis is allowed.,UNMAPPED,,,,6885,6885.TW,全福生技,生技醫療業,UNKNOWN,UNMAPPED,0.0,0.0,PERSISTENT,0.9933909506863243,0.9933909506863243,0.9913573970513472,0.9822335025380711,0.950253807106599,0.9857868020304569,,,UNMAPPED_WHY,UNRESOLVED_RESEARCH_REQUIRED,True,RESEARCH_WHY_REQUIRED,True,False,Strong Taiwan anomaly has no pre-existing causal edge. Research WHY first; price cannot create a driver.
20260912T164858+0800-8dfc4d15,0.9928825622775801,UNMAPPED_OPPORTUNITY,Unmapped opportunity — research WHY,No pre-existing causal edge; determine the economic driver before any thesis is allowed.,UNMAPPED,,,,3229,3229.TW,晟鈦,電子零組件業,UNKNOWN,UNMAPPED,0.0,0.0,EXTENDED,0.9928825622775801,0.9923741738688358,0.9928825622775801,0.9746192893401016,0.999492385786802,0.9918781725888325,,,UNMAPPED_WHY,UNRESOLVED_RESEARCH_REQUIRED,True,RESEARCH_WHY_REQUIRED,True,False,Strong Taiwan anomaly has no pre-existing causal edge. Research WHY first; price cannot create a driver.
20260912T164858+0800-8dfc4d15,0.9918657854600915,UNMAPPED_OPPORTUNITY,Unmapped opportunity — research WHY,No pre-existing causal edge; determine the economic driver before any thesis is allowed.,UNMAPPED,,,,7717,7717.TWO,萊德光電-KY,通信網路業,UNKNOWN,UNMAPPED,0.0,0.0,CONFIRMING,0.9918657854600915,0.9918657854600915,0.9918657854600915,0.965482233502538,0.9893401015228427,0.9868020304568528,,,UNMAPPED_WHY,UNRESOLVED_RESEARCH_REQUIRED,True,RESEARCH_WHY_REQUIRED,True,False,Strong Taiwan anomaly has no pre-existing causal edge. Research WHY first; price cannot create a driver.
20260912T164858+0800-8dfc4d15,0.990849008642603,UNMAPPED_OPPORTUNITY,Unmapped opportunity — research WHY,No pre-existing causal edge; determine the economic driver before any thesis is allowed.,UNMAPPED,,,,7772,7772.TWO,耀穎,半導體業,UNKNOWN,UNMAPPED,0.0,0.0,EXTENDED,0.990849008642603,0.990849008642603,0.9888154550076258,0.9923857868020305,0.9883248730964467,0.9964467005076142,,,UNMAPPED_WHY,UNRESOLVED_RESEARCH_REQUIRED,True,RESEARCH_WHY_REQUIRED,True,False,Strong Taiwan anomaly has no pre-existing causal edge. Research WHY first; price cannot create a driver.
20260912T164858+0800-8dfc4d15,0.9281723039527199,CONTAINER_FREIGHT,Container freight / liner shipping cycle,container spot/contract freight and liner utilization,Shipping,0.8953125,2026-09-11,BOAT:PULLBACK_LEADER:RS20=0.161; MAERSK-B.CO:PULLBACK_LEADER:RS20=0.309; DAC:PULLBACK_LEADER:RS20=0.153; 9107.T:PULLBACK_LEADER:RS20=0.190; MATX:PERSISTENT:RS20=0.094,2609,2609.TW,陽明,航運業,container_shipping,DIRECT,0.95,0.95,PERSISTENT,0.9318759532282664,0.9318759532282664,0.9242501270971022,0.9380710659898477,0.4401015228426396,0.9380710659898477,-0.04275856598984773,-0.04062063769035534,MIXED_GAP,UNRESOLVED_RESEARCH_REQUIRED,True,UNRESOLVED_RESEARCH_REQUIRED,True,False,Taiwan price anomaly only nominated research. Exact driver and local-catalyst alternatives require external validation.
20260912T164858+0800-8dfc4d15,0.9250685927173361,DRY_BULK_FREIGHT,Dry-bulk freight / commodity shipping cycle,BDI/Capesize/Panamax and commodity-volume freight cycle,Shipping,0.8953125,2026-09-11,BOAT:PULLBACK_LEADER:RS20=0.161; MAERSK-B.CO:PULLBACK_LEADER:RS20=0.309; DAC:PULLBACK_LEADER:RS20=0.153; 9107.T:PULLBACK_LEADER:RS20=0.190; MATX:PERSISTENT:RS20=0.094,2617,2617.TW,台航,航運業,dry_bulk_shipping,DIRECT,0.9,0.9,PERSISTENT,0.958312150482969,0.958312150482969,0.9517031011692934,0.9487309644670051,0.6279187817258883,0.9487309644670051,-0.053418464467005156,-0.04807661802030464,MIXED_GAP,UNRESOLVED_RESEARCH_REQUIRED,True,UNRESOLVED_RESEARCH_REQUIRED,True,False,Taiwan price anomaly only nominated research. Exact driver and local-catalyst alternatives require external validation.
20260912T164858+0800-8dfc4d15,0.9084976725343161,CONTAINER_FREIGHT,Container freight / liner shipping cycle,container spot/contract freight and liner utilization,Shipping,0.8953125,2026-09-11,BOAT:PULLBACK_LEADER:RS20=0.161; MAERSK-B.CO:PULLBACK_LEADER:RS20=0.309; DAC:PULLBACK_LEADER:RS20=0.153; 9107.T:PULLBACK_LEADER:RS20=0.190; MATX:PERSISTENT:RS20=0.094,2603,2603.TW,長榮,航運業,container_shipping,DIRECT,0.95,0.95,PULLBACK,0.8881545500762582,0.8774783934926284,0.8881545500762582,0.8700507614213198,0.5223350253807106,0.8700507614213198,0.025261738578680193,0.023998651649746183,MIXED_GAP,UNRESOLVED_RESEARCH_REQUIRED,True,UNRESOLVED_RESEARCH_REQUIRED,True,False,Taiwan price anomaly only nominated research. Exact driver and local-catalyst alternatives require external validation.
20260912T164858+0800-8dfc4d15,0.9052008240128793,MEMORY_IC_CYCLE,Memory IC design demand / ASP cycle,memory IC design revenue/ASP cycle,Memory,0.7479166666666668,2026-09-11,000660.KS:EMERGING:RS20=0.124; MU:EMERGING:RS20=0.044; SNDK:EMERGING:RS20=0.086; 005930.KS:WEAKENING:RS20=-0.046; WDC:WEAKENING:RS20=-0.065,3006,3006.TW,晶豪科,半導體業,memory_ic_design,DIRECT,0.92,0.92,PERSISTENT,0.9827147941026945,0.9669547534316217,0.9827147941026945,0.8568527918781725,0.9258883248730965,0.9101522842639594,-0.16223561759729266,-0.14925676818950925,MIXED_GAP,UNRESOLVED_RESEARCH_REQUIRED,True,UNRESOLVED_RESEARCH_REQUIRED,True,False,Taiwan price anomaly only nominated research. Exact driver and local-catalyst alternatives require external validation.
20260912T164858+0800-8dfc4d15,0.9040213125953229,DRY_BULK_FREIGHT,Dry-bulk freight / commodity shipping cycle,BDI/Capesize/Panamax and commodity-volume freight cycle,Shipping,0.8953125,2026-09-11,BOAT:PULLBACK_LEADER:RS20=0.161; MAERSK-B.CO:PULLBACK_LEADER:RS20=0.309; DAC:PULLBACK_LEADER:RS20=0.153; 9107.T:PULLBACK_LEADER:RS20=0.190; MATX:PERSISTENT:RS20=0.094,2605,2605.TW,新興,航運業,dry_bulk_shipping,DIRECT,0.9,0.9,PERSISTENT,0.9115404168784952,0.9115404168784952,0.9044229791560753,0.9274111675126904,0.4857868020304569,0.9274111675126904,-0.032098667512690415,-0.028888800761421373,MIXED_GAP,UNRESOLVED_RESEARCH_REQUIRED,True,UNRESOLVED_RESEARCH_REQUIRED,True,False,Taiwan price anomaly only nominated research. Exact driver and local-catalyst alternatives require external validation.
20260912T164858+0800-8dfc4d15,0.8719247691069312,NAND_STORAGE_CYCLE,NAND / storage controller and module cycle,"NAND pricing, SSD/controller/module demand and inventory",Memory,0.7479166666666668,2026-09-11,000660.KS:EMERGING:RS20=0.124; MU:EMERGING:RS20=0.044; SNDK:EMERGING:RS20=0.086; 005930.KS:WEAKENING:RS20=-0.046; WDC:WEAKENING:RS20=-0.065,4967,4967.TW,十銓,半導體業,memory_module,DIRECT,0.88,0.88,PERSISTENT,0.9354346720894764,0.9186578546009151,0.9354346720894764,0.8380710659898477,0.7741116751269036,0.8659898477157361,-0.11807318104906928,-0.10390439932318096,MIXED_GAP,UNRESOLVED_RESEARCH_REQUIRED,True,UNRESOLVED_RESEARCH_REQUIRED,True,False,Taiwan price anomaly only nominated research. Exact driver and local-catalyst alternatives require external validation.
20260912T164858+0800-8dfc4d15,0.8546014303719708,AI_SERVER_THERMAL_DENSITY,AI server thermal density / liquid cooling,"thermal density, liquid cooling adoption, cold plates, heat exchangers",AI_Server,0.9161458333333332,2026-09-11,DELL:PERSISTENT:RS20=0.165; HPE:PERSISTENT:RS20=0.055; SMCI:PERSISTENT:RS20=0.041,8996,8996.TW,高力,電機機械,liquid_cooling_heat_exchange,STRONG,0.78,0.663,CONFIRMING,0.9481443823080834,0.9176410777834265,0.9481443823080834,0.8081218274111676,0.8598984771573605,0.9583756345177665,-0.04222980118443331,-0.02799835818527929,MIXED_GAP,UNRESOLVED_RESEARCH_REQUIRED,True,UNRESOLVED_RESEARCH_REQUIRED,True,False,Taiwan price anomaly only nominated research. Exact driver and local-catalyst alternatives require external validation.
20260912T164858+0800-8dfc4d15,0.8396474511735299,MATURE_NODE_FOUNDRY_UTILIZATION,Mature-node foundry utilization / pricing,"mature and specialty node utilization, wafer pricing, customer inventory and end-demand; do not infer from leading-edge AI demand",Foundry,0.4588541666666667,2026-09-11,TSM:EMERGING:RS20=0.024; GFS:WEAKENING:RS20=-0.091; 0981.HK:WEAKENING:RS20=-0.096; 1347.HK:WEAKENING:RS20=-0.130,2303,2303.TW,聯電,半導體業,mature_node_foundry,DIRECT,0.95,0.95,CONFIRMING,0.9776309100152516,0.9694966954753431,0.9776309100152516,0.9446700507614213,0.949746192893401,0.9624365482233502,-0.5035823815566836,-0.47840326247884934,POSSIBLY_PRICED_IN,UNRESOLVED_RESEARCH_REQUIRED,True,UNRESOLVED_RESEARCH_REQUIRED,True,False,Taiwan price anomaly only nominated research. Exact driver and local-catalyst alternatives require external validation.
20260912T164858+0800-8dfc4d15,0.8370058650016947,LEADING_EDGE_FOUNDRY_AI_DEMAND,Leading-edge foundry AI/HPC node demand,"leading-edge <=3nm/2nm utilization, AI/HPC wafer demand, advanced-node pricing and capacity; do not infer mature-node recovery",Foundry,0.4588541666666667,2026-09-11,TSM:EMERGING:RS20=0.024; GFS:WEAKENING:RS20=-0.091; 0981.HK:WEAKENING:RS20=-0.096; 1347.HK:WEAKENING:RS20=-0.130,2330,2330.TW,台積電,半導體業,leading_edge_foundry,DIRECT,0.99,0.99,UNKNOWN,0.9450940518556177,0.9084900864260295,0.9450940518556177,0.6781725888324873,0.7,0.6781725888324873,-0.21931842216582065,-0.21712523794416244,POSSIBLY_PRICED_IN,UNRESOLVED_RESEARCH_REQUIRED,True,UNRESOLVED_RESEARCH_REQUIRED,True,False,Taiwan price anomaly only nominated research. Exact driver and local-catalyst alternatives require external validation.
20260912T164858+0800-8dfc4d15,0.8306803825622776,FINANCIALS_RATE_CREDIT_CYCLE,Financials rate / credit / margin cycle,"NIM, rates, credit quality and loan growth",Financials,0.61875,2026-09-11,BAC:EMERGING:RS20=0.001; XLF:NEUTRAL:RS20=0.000; JPM:WEAKENING:RS20=-0.001; GS:NEUTRAL:RS20=0.009,2886,2886.TW,兆豐金,金融保險業,financials,DIRECT,0.78,0.78,PERSISTENT,0.9822064056939501,0.9730554143365532,0.9822064056939501,0.8949238578680203,0.9,0.9431472081218274,-0.3243972081218274,-0.25302982233502536,POSSIBLY_PRICED_IN,UNRESOLVED_RESEARCH_REQUIRED,True,UNRESOLVED_RESEARCH_REQUIRED,True,False,Taiwan price anomaly only nominated research. Exact driver and local-catalyst alternatives require external validation.
20260912T164858+0800-8dfc4d15,0.8089138466997119,MATURE_NODE_FOUNDRY_UTILIZATION,Mature-node foundry utilization / pricing,"mature and specialty node utilization, wafer pricing, customer inventory and end-demand; do not infer from leading-edge AI demand",Foundry,0.4588541666666667,2026-09-11,TSM:EMERGING:RS20=0.024; GFS:WEAKENING:RS20=-0.091; 0981.HK:WEAKENING:RS20=-0.096; 1347.HK:WEAKENING:RS20=-0.130,6770,6770.TW,力積電,半導體業,mature_memory_foundry,DIRECT,0.92,0.92,PRE_CONFIRMATION,0.929334011184545,0.7015760040671073,0.929334011184545,0.11725888324873096,0.9695431472081218,0.7644670050761422,-0.3056128384094755,-0.2811638113367175,POSSIBLY_PRICED_IN,UNRESOLVED_RESEARCH_REQUIRED,True,UNRESOLVED_RESEARCH_REQUIRED,True,False,Taiwan price anomaly only nominated research. Exact driver and local-catalyst alternatives require external validation.
20260912T164858+0800-8dfc4d15,0.7778614519784781,COPPER_COMMODITY_TRADE_INVENTORY,Copper commodity price / trade-inventory cycle,"LME/COMEX copper pricing, exchange inventories, regional premia, tariffs/trade dislocations and physical tightness; does not prove cable/grid volume demand",Copper,0.6598958333333333,2026-09-11,FCX:NEUTRAL:RS20=0.081; COPX:NEUTRAL:RS20=0.053; SCCO:NEUTRAL:RS20=0.049,1609,1609.TW,大亞,電器電纜,copper_wire_cable,STRONG,0.82,0.697,PRE_CONFIRMATION,0.8973055414336553,0.8276563294356889,0.8973055414336553,0.5583756345177665,0.8746192893401015,0.8065989847715737,-0.1467031514382403,-0.10225209655245349,MIXED_GAP,UNRESOLVED_RESEARCH_REQUIRED,True,UNRESOLVED_RESEARCH_REQUIRED,True,False,Taiwan price anomaly only nominated research. Exact driver and local-catalyst alternatives require external validation.
20260912T164858+0800-8dfc4d15,0.7666129522538552,MLCC_DEMAND_PRICING,MLCC demand / pricing cycle,"MLCC utilization, pricing and end-demand",MLCC,0.20729166666666665,2026-09-11,6981.T:WEAKENING:RS20=-0.039; 009150.KS:WEAKENING:RS20=-0.083; 6976.T:WEAKENING:RS20=-0.096,2492,2492.TW,華新科,電子零組件業,passive_components,DIRECT,0.92,0.92,CONFIRMING,0.9750889679715302,0.9522114895780376,0.9750889679715302,0.7817258883248731,0.9411167512690355,0.9314720812182741,-0.7241804145516074,-0.6662459813874788,POSSIBLY_PRICED_IN,UNRESOLVED_RESEARCH_REQUIRED,True,UNRESOLVED_RESEARCH_REQUIRED,True,False,Taiwan price anomaly only nominated research. Exact driver and local-catalyst alternatives require external validation.
20260912T164858+0800-8dfc4d15,0.7237858053719708,DATACENTER_COOLING_INFRA,Data-center cooling infrastructure capex,data-center cooling infrastructure capex,AI_Infrastructure,0.3520833333333333,2026-09-11,EQIX:WEAKENING:RS20=-0.011; DLR:NEUTRAL:RS20=-0.028; VRT:WEAKENING:RS20=-0.087,8996,8996.TW,高力,電機機械,liquid_cooling_heat_exchange,STRONG,0.82,0.697,CONFIRMING,0.9481443823080834,0.9176410777834265,0.9481443823080834,0.8081218274111676,0.8598984771573605,0.9583756345177665,-0.6062923011844332,-0.42258573392554993,POSSIBLY_PRICED_IN,UNRESOLVED_RESEARCH_REQUIRED,True,UNRESOLVED_RESEARCH_REQUIRED,True,False,Taiwan price anomaly only nominated research. Exact driver and local-catalyst alternatives require external validation.
20260912T164858+0800-8dfc4d15,0.7061186462040332,MLCC_DEMAND_PRICING,MLCC demand / pricing cycle,"MLCC utilization, pricing and end-demand",MLCC,0.20729166666666665,2026-09-11,6981.T:WEAKENING:RS20=-0.039; 009150.KS:WEAKENING:RS20=-0.083; 6976.T:WEAKENING:RS20=-0.096,3026,3026.TW,禾伸堂,電子零組件業,passive_components,STRONG,0.82,0.697,CONFIRMING,0.9893238434163701,0.9852567361464158,0.9893238434163701,0.9370558375634518,0.9116751269035533,0.9370558375634518,-0.7297641708967851,-0.5086456271150592,POSSIBLY_PRICED_IN,UNRESOLVED_RESEARCH_REQUIRED,True,UNRESOLVED_RESEARCH_REQUIRED,True,False,Taiwan price anomaly only nominated research. Exact driver and local-catalyst alternatives require external validation.
20260912T164858+0800-8dfc4d15,0.7027312436451448,GRID_CAPEX,Grid modernization / transformer and cable capex,"transformer, switchgear, cable and grid modernization capex; physical grid demand, not copper-price inference",Power_Grid,0.359375,2026-09-11,NEX.PA:NEUTRAL:RS20=-0.002; ETN:NEUTRAL:RS20=-0.044; SU.PA:NEUTRAL:RS20=-0.040; 6501.T:WEAKENING:RS20=-0.030; NVT:NEUTRAL:RS20=-0.027,1609,1609.TW,大亞,電器電纜,cable_and_grid,STRONG,0.82,0.697,PRE_CONFIRMATION,0.8973055414336553,0.8276563294356889,0.8973055414336553,0.5583756345177665,0.8746192893401015,0.8065989847715737,-0.44722398477157366,-0.31171511738578683,POSSIBLY_PRICED_IN,UNRESOLVED_RESEARCH_REQUIRED,True,UNRESOLVED_RESEARCH_REQUIRED,True,False,Taiwan price anomaly only nominated research. Exact driver and local-catalyst alternatives require external validation.
20260912T164858+0800-8dfc4d15,0.6897540395695645,ADVANCED_PACKAGING_TEST_CAPEX,Advanced packaging / test capex,CoWoS/advanced packaging/test/probe capex,Semiconductor_Equipment,0.26041666666666663,2026-09-11,6857.T:WEAKENING:RS20=-0.071; TER:NEUTRAL:RS20=-0.057; ASM.AS:WEAKENING:RS20=-0.050; ASML:WEAKENING:RS20=-0.063; LRCX:WEAKENING:RS20=-0.098,6510,6510.TWO,精測,半導體業,test_interface,STRONG,0.78,0.663,UNKNOWN,0.9461108286731063,0.9405185561769192,0.9461108286731063,0.9467005076142132,0.6878172588832487,0.9817258883248731,-0.7213092216582064,-0.4782280139593909,POSSIBLY_PRICED_IN,UNRESOLVED_RESEARCH_REQUIRED,True,UNRESOLVED_RESEARCH_REQUIRED,True,False,Taiwan price anomaly only nominated research. Exact driver and local-catalyst alternatives require external validation.
